Var1,Var2,Freq
MONDO:0006711,ICD9CM:423.2,11
MONDO:0001297,ICD9CM:423.3,11
MONDO:0000474,ICD9CM:423.9,11
MONDO:0003628,ICD9CM:424.3,11
MONDO:0009169,ICD9CM:425.3,11
MONDO:0006643,ICD9CM:425.5,11
MONDO:0000468,ICD9CM:426.0,11
MONDO:0000465,ICD9CM:426.10,11
MONDO:0000466,ICD9CM:426.11,11
MONDO:0001261,ICD9CM:426.12,11
MONDO:0000991,ICD9CM:426.2,11
MONDO:0007174,ICD9CM:426.81,11
MONDO:0004981,ICD9CM:427.31,11
MONDO:0000190,ICD9CM:427.41,11
MONDO:0005009,ICD9CM:428.0,11
MONDO:0006993,ICD9CM:428.20,11
MONDO:0006727,ICD9CM:428.30,11
MONDO:0004496,ICD9CM:429.0,11
MONDO:0004995,ICD9CM:429.2,11
MONDO:0019018,ICD9CM:429.83,11
MONDO:0005267,ICD9CM:429.9,11
MONDO:0005099,ICD9CM:430,11
MONDO:0002250,ICD9CM:435.0,11
MONDO:0001613,ICD9CM:435.3,11
MONDO:0006694,ICD9CM:437.0,11
MONDO:0006796,ICD9CM:437.2,11
MONDO:0001277,ICD9CM:437.4,11
MONDO:0011057,ICD9CM:437.9,11
MONDO:0000980,ICD9CM:440.0,11
MONDO:0001876,ICD9CM:440.1,11
MONDO:0002275,ICD9CM:440.9,11
MONDO:0005160,ICD9CM:441.5,11
MONDO:0002641,ICD9CM:442.82,11
MONDO:0001856,ICD9CM:442.83,11
MONDO:0016028,ICD9CM:443.82,11
MONDO:0019170,ICD9CM:446.0,11
MONDO:0012105,ICD9CM:446.4,11
MONDO:0019737,ICD9CM:446.6,11
MONDO:0019180,ICD9CM:448.0,11
MONDO:0001339,ICD9CM:452,11
MONDO:0010947,ICD9CM:453.0,11
MONDO:0001954,ICD9CM:453.1,11
MONDO:0021644,ICD9CM:456.1,11
MONDO:0004869,ICD9CM:456.5,11
MONDO:0021642,ICD9CM:456.6,11
MONDO:0005832,ICD9CM:457.2,11
MONDO:0000945,ICD9CM:459.81,11
MONDO:0005709,ICD9CM:460,11
MONDO:0002186,ICD9CM:461.0,11
MONDO:0001912,ICD9CM:461.1,11
MONDO:0004810,ICD9CM:461.2,11
MONDO:0001624,ICD9CM:461.3,11
MONDO:0004777,ICD9CM:464.0,11
MONDO:0001218,ICD9CM:465.0,11
MONDO:0004514,ICD9CM:472.0,11
MONDO:0001040,ICD9CM:472.2,11
MONDO:0001122,ICD9CM:473.0,11
MONDO:0001120,ICD9CM:473.1,11
MONDO:0004757,ICD9CM:473.2,11
MONDO:0001123,ICD9CM:473.3,11
MONDO:0006031,ICD9CM:473.9,11
MONDO:0001039,ICD9CM:474.00,11
MONDO:0000740,ICD9CM:474.12,11
MONDO:0005906,ICD9CM:475,11
MONDO:0001369,ICD9CM:476.0,11
MONDO:0011786,ICD9CM:477.9,11
MONDO:0001305,ICD9CM:478.74,11
MONDO:0006012,ICD9CM:480.9,11
MONDO:0030602,ICD9CM:482.0,11
MONDO:0004652,ICD9CM:482.9,11
MONDO:0005682,ICD9CM:485,11
MONDO:0005607,ICD9CM:491.9,11
MONDO:0001491,ICD9CM:493.82,11
MONDO:0004766,ICD9CM:493.91,11
MONDO:0004822,ICD9CM:494,11
MONDO:0002266,ICD9CM:495.4,11
MONDO:0006654,ICD9CM:500,11
MONDO:0016466,ICD9CM:501,11
MONDO:0015926,ICD9CM:505,11
MONDO:0002075,ICD9CM:512.0,11
MONDO:0000744,ICD9CM:513.0,11
MONDO:0001438,ICD9CM:515,11
MONDO:0001437,ICD9CM:516.0,11
MONDO:0002047,ICD9CM:517.2,11
MONDO:0005632,ICD9CM:517.3,11
MONDO:0000923,ICD9CM:518.1,11
MONDO:0004802,ICD9CM:518.3,11
MONDO:0015243,ICD9CM:518.6,11
MONDO:0001208,ICD9CM:518.81,11
MONDO:0005276,ICD9CM:521.0,11
MONDO:0005276,ICD9CM:521.00,11
MONDO:0001041,ICD9CM:521.02,11
MONDO:0008007,ICD9CM:521.6,11
MONDO:0006937,ICD9CM:522.0,11
MONDO:0001326,ICD9CM:522.1,11
MONDO:0001251,ICD9CM:522.6,11
MONDO:0006969,ICD9CM:527.2,11
MONDO:0006970,ICD9CM:527.5,11
MONDO:0001600,ICD9CM:527.6,11
MONDO:0001142,ICD9CM:527.9,11
MONDO:0004748,ICD9CM:528.5,11
MONDO:0006771,ICD9CM:529.0,11
MONDO:0005771,ICD9CM:529.1,11
MONDO:0001689,ICD9CM:529.3,11
MONDO:0001165,ICD9CM:529.9,11
MONDO:0005361,ICD9CM:530.13,11
MONDO:0007186,ICD9CM:530.81,11
MONDO:0004697,ICD9CM:530.83,11
MONDO:0024415,ICD9CM:535.61,11
MONDO:0001775,ICD9CM:537.2,11
MONDO:0001469,ICD9CM:537.6,11
MONDO:0001428,ICD9CM:537.81,11
MONDO:0005101,ICD9CM:556.9,11
MONDO:0004613,ICD9CM:557.0,11
MONDO:0004622,ICD9CM:557.1,11
MONDO:0016129,ICD9CM:558.41,11
MONDO:0018439,ICD9CM:558.42,11
MONDO:0007835,ICD9CM:560.0,11
MONDO:0004568,ICD9CM:560.1,11
MONDO:0004565,ICD9CM:560.9,11
MONDO:0005052,ICD9CM:564.1,11
MONDO:0004566,ICD9CM:564.2,11
MONDO:0001272,ICD9CM:564.5,11
MONDO:0001274,ICD9CM:564.6,11
MONDO:0006868,ICD9CM:564.81,11
MONDO:0006807,ICD9CM:569.83,11
MONDO:0001138,ICD9CM:569.84,11
MONDO:0021104,ICD9CM:571.0,11
MONDO:0005080,ICD9CM:572.3,11
MONDO:0001382,ICD9CM:572.4,11
MONDO:0001788,ICD9CM:573.0,11
MONDO:0001787,ICD9CM:573.4,11
MONDO:0005154,ICD9CM:573.9,11
MONDO:0004859,ICD9CM:575.3,11
MONDO:0000987,ICD9CM:575.6,11
MONDO:0005281,ICD9CM:575.9,11
MONDO:0006916,ICD9CM:576.0,11
MONDO:0004789,ICD9CM:576.1,11
MONDO:0001710,ICD9CM:576.3,11
MONDO:0005003,ICD9CM:577.1,11
MONDO:0005130,ICD9CM:579.0,11
MONDO:0001078,ICD9CM:579.1,11
MONDO:0001079,ICD9CM:579.4,11
MONDO:0001644,ICD9CM:580.0,11
MONDO:0001106,ICD9CM:586,11
MONDO:0006044,ICD9CM:587,11
MONDO:0006946,ICD9CM:588.0,11
MONDO:0016383,ICD9CM:588.1,11
MONDO:0001530,ICD9CM:588.81,11
MONDO:0002410,ICD9CM:590.3,11
MONDO:0006939,ICD9CM:590.80,11
MONDO:0005510,ICD9CM:591,11
MONDO:0007009,ICD9CM:592.1,11
MONDO:0004841,ICD9CM:593.1,11
MONDO:0002286,ICD9CM:593.81,11
MONDO:0001270,ICD9CM:594.0,11
MONDO:0004826,ICD9CM:594.2,11
MONDO:0004828,ICD9CM:594.9,11
MONDO:0001650,ICD9CM:595.0,11
MONDO:0018301,ICD9CM:595.1,11
MONDO:0001732,ICD9CM:595.3,11
MONDO:0004118,ICD9CM:595.81,11
MONDO:0004112,ICD9CM:595.82,11
MONDO:0006032,ICD9CM:595.9,11
MONDO:0001446,ICD9CM:596.52,11
MONDO:0006026,ICD9CM:596.9,11
MONDO:0001730,ICD9CM:597.81,11
MONDO:0003330,ICD9CM:599.6,11
MONDO:0003330,ICD9CM:599.60,11
MONDO:0001202,ICD9CM:600.3,11
MONDO:0005280,ICD9CM:601.9,11
MONDO:0001776,ICD9CM:602.0,11
MONDO:0002264,ICD9CM:602.2,11
MONDO:0003105,ICD9CM:602.9,11
MONDO:0004919,ICD9CM:603.1,11
MONDO:0004778,ICD9CM:604.90,11
MONDO:0001877,ICD9CM:606.8,11
MONDO:0005372,ICD9CM:606.9,11
MONDO:0004745,ICD9CM:607.3,11
MONDO:0001415,ICD9CM:608.3,11
MONDO:0001497,ICD9CM:608.83,11
MONDO:0001012,ICD9CM:610.2,11
MONDO:0006118,ICD9CM:610.3,11
MONDO:0001101,ICD9CM:611.3,11
MONDO:0002657,ICD9CM:611.9,11
MONDO:0001171,ICD9CM:614.0,11
MONDO:0001474,ICD9CM:614.1,11
MONDO:0001172,ICD9CM:614.2,11
MONDO:0000922,ICD9CM:614.9,11
MONDO:0001786,ICD9CM:615.9,11
MONDO:0004593,ICD9CM:616.2,11
MONDO:0001551,ICD9CM:616.50,11
MONDO:0006337,ICD9CM:617.1,11
MONDO:0001282,ICD9CM:617.2,11
MONDO:0001285,ICD9CM:617.3,11
MONDO:0001284,ICD9CM:617.5,11
MONDO:0001886,ICD9CM:618.01,11
MONDO:0001885,ICD9CM:618.02,11
MONDO:0001514,ICD9CM:618.03,11
MONDO:0001887,ICD9CM:620.6,11
MONDO:0004701,ICD9CM:621.0,11
MONDO:0001808,ICD9CM:621.1,11
MONDO:0006096,ICD9CM:621.33,11
MONDO:0002654,ICD9CM:621.9,11
MONDO:0006736,ICD9CM:622.1,11
MONDO:0006736,ICD9CM:622.10,11
MONDO:0004679,ICD9CM:623.1,11
MONDO:0021394,ICD9CM:623.7,11
MONDO:0001938,ICD9CM:624.0,11
MONDO:0001932,ICD9CM:624.1,11
MONDO:0004762,ICD9CM:625.5,11
MONDO:0001410,ICD9CM:627.3,11
MONDO:0002052,ICD9CM:683,11
MONDO:0004592,ICD9CM:684,11
MONDO:0002922,ICD9CM:686.00,11
MONDO:0018824,ICD9CM:686.01,11
MONDO:0015614,ICD9CM:694.0,11
MONDO:0006614,ICD9CM:694.1,11
MONDO:0006594,ICD9CM:694.4,11
MONDO:0006545,ICD9CM:695.1,11
MONDO:0006545,ICD9CM:695.10,11
MONDO:0018229,ICD9CM:695.13,11
MONDO:0006604,ICD9CM:695.3,11
MONDO:0004670,ICD9CM:695.4,11
MONDO:0006601,ICD9CM:696.3,11
MONDO:0008251,ICD9CM:696.4,11
MONDO:0006572,ICD9CM:697.0,11
MONDO:0006570,ICD9CM:697.9,11
MONDO:0019562,ICD9CM:701.0,11
MONDO:0001337,ICD9CM:702.11,11
MONDO:0002884,ICD9CM:703.9,11
MONDO:0005340,ICD9CM:704.01,11
MONDO:0002153,ICD9CM:704.02,11
MONDO:0002917,ICD9CM:704.9,11
MONDO:0002260,ICD9CM:705.83,11
MONDO:0006615,ICD9CM:705.9,11
MONDO:0006526,ICD9CM:708.0,11
MONDO:0016367,ICD9CM:710.3,11
MONDO:0019127,ICD9CM:710.4,11
MONDO:0002074,ICD9CM:711.20,11
MONDO:0008383,ICD9CM:714.0,11
MONDO:0007603,ICD9CM:714.1,11
MONDO:0001629,ICD9CM:714.4,11
MONDO:0004586,ICD9CM:714.81,11
MONDO:0006816,ICD9CM:716.90,11
MONDO:0008207,ICD9CM:717.7,11
MONDO:0001332,ICD9CM:719.30,11
MONDO:0006816,ICD9CM:719.90,11
MONDO:0007127,ICD9CM:721.6,11
MONDO:0011385,ICD9CM:722.6,11
MONDO:0005663,ICD9CM:723.2,11
MONDO:0019735,ICD9CM:725,11
MONDO:0006763,ICD9CM:726.0,11
MONDO:0001905,ICD9CM:726.12,11
MONDO:0001557,ICD9CM:726.33,11
MONDO:0001747,ICD9CM:726.62,11
MONDO:0001042,ICD9CM:726.64,11
MONDO:0001127,ICD9CM:726.72,11
MONDO:0002209,ICD9CM:726.73,11
MONDO:0002183,ICD9CM:726.90,11
MONDO:0006721,ICD9CM:727.04,11
MONDO:0007606,ICD9CM:728.11,11
MONDO:0001798,ICD9CM:728.5,11
MONDO:0004881,ICD9CM:728.81,11
MONDO:0004835,ICD9CM:728.86,11
MONDO:0006591,ICD9CM:729.30,11
MONDO:0004830,ICD9CM:729.4,11
MONDO:0005246,ICD9CM:730.20,11
MONDO:0006965,ICD9CM:731.2,11
MONDO:0008410,ICD9CM:732.0,11
MONDO:0016086,ICD9CM:732.5,11
MONDO:0017178,ICD9CM:732.7,11
MONDO:0002342,ICD9CM:733.92,11
MONDO:0019172,ICD9CM:743.45,11
MONDO:0008542,ICD9CM:745.2,11
MONDO:0019809,ICD9CM:746.4,11
MONDO:0001298,ICD9CM:746.6,11
MONDO:0004933,ICD9CM:746.7,11
MONDO:0009326,ICD9CM:746.86,11
MONDO:0007345,ICD9CM:747.10,11
MONDO:0008867,ICD9CM:751.61,11
MONDO:0009889,ICD9CM:753.14,11
MONDO:0019019,ICD9CM:756.51,11
MONDO:0007032,ICD9CM:756.71,11
MONDO:0020066,ICD9CM:756.83,11
MONDO:0008608,ICD9CM:758.0,11
MONDO:0007404,ICD9CM:758.31,11
MONDO:0008300,ICD9CM:759.81,11
MONDO:0007947,ICD9CM:759.82,11
MONDO:0010383,ICD9CM:759.83,11
MONDO:0018221,ICD9CM:773.3,11
MONDO:0016391,ICD9CM:775.1,11
MONDO:0001238,ICD9CM:776.4,11
MONDO:0005466,ICD9CM:780.54,11
MONDO:0006755,ICD9CM:790.94,11
MONDO:0020797,ICD9CM:993.3,11
MONDO:0018493,ICD9CM:995.86,11
MONDO:0021953,ICD9CM:011.40,10
MONDO:0021783,ICD9CM:034.0,10
MONDO:0005526,ICD9CM:037,10
MONDO:0021175,ICD9CM:054.11,10
MONDO:0004944,ICD9CM:094.9,10
MONDO:0017137,ICD9CM:125.3,10
MONDO:0019338,ICD9CM:135,10
MONDO:0004673,ICD9CM:140.1,10
MONDO:0000919,ICD9CM:156.2,10
MONDO:0005814,ICD9CM:159.0,10
MONDO:0005012,ICD9CM:172.9,10
MONDO:0004878,ICD9CM:174.4,10
MONDO:0005055,ICD9CM:176.9,10
MONDO:0018612,ICD9CM:243,10
MONDO:0003393,ICD9CM:254.9,10
MONDO:0001422,ICD9CM:255.12,10
MONDO:0009249,ICD9CM:271.2,10
MONDO:0019245,ICD9CM:272.7,10
MONDO:0021559,ICD9CM:283.10,10
MONDO:0015909,ICD9CM:284.9,10
MONDO:0004805,ICD9CM:288.9,10
MONDO:0002332,ICD9CM:289.50,10
MONDO:0001830,ICD9CM:300.81,10
MONDO:0004572,ICD9CM:301.10,10
MONDO:0004572,ICD9CM:301.13,10
MONDO:0001158,ICD9CM:301.4,10
MONDO:0002420,ICD9CM:307.20,10
MONDO:0001276,ICD9CM:315.31,10
MONDO:0004901,ICD9CM:333.82,10
MONDO:0008890,ICD9CM:335.22,10
MONDO:0020800,ICD9CM:341.9,10
MONDO:0020767,ICD9CM:344.61,10
MONDO:0020773,ICD9CM:349.81,10
MONDO:0002098,ICD9CM:351.9,10
MONDO:0002174,ICD9CM:362.56,10
MONDO:0006949,ICD9CM:362.57,10
MONDO:0004885,ICD9CM:363.40,10
MONDO:0005129,ICD9CM:366.9,10
MONDO:0002138,ICD9CM:373.32,10
MONDO:0001604,ICD9CM:374.20,10
MONDO:0002003,ICD9CM:377.00,10
MONDO:0006879,ICD9CM:377.31,10
MONDO:0002152,ICD9CM:378.20,10
MONDO:0002776,ICD9CM:380.9,10
MONDO:0006533,ICD9CM:385.33,10
MONDO:0001563,ICD9CM:388.5,10
MONDO:0021777,ICD9CM:391.9,10
MONDO:0003767,ICD9CM:424.0,10
MONDO:0004763,ICD9CM:443.21,10
MONDO:0022749,ICD9CM:448.1,10
MONDO:0005928,ICD9CM:459.1,10
MONDO:0020686,ICD9CM:463,10
MONDO:0004382,ICD9CM:478.70,10
MONDO:0005972,ICD9CM:481,10
MONDO:0003781,ICD9CM:490,10
MONDO:0005960,ICD9CM:502,10
MONDO:0005728,ICD9CM:519.4,10
MONDO:0020782,ICD9CM:523.1,10
MONDO:0001028,ICD9CM:523.3,10
MONDO:0001028,ICD9CM:523.33,10
MONDO:0001409,ICD9CM:530.10,10
MONDO:0003749,ICD9CM:530.9,10
MONDO:0005649,ICD9CM:541,10
MONDO:0005011,ICD9CM:555.1,10
MONDO:0001177,ICD9CM:569.2,10
MONDO:0004840,ICD9CM:593.2,10
MONDO:0001447,ICD9CM:596.55,10
MONDO:0022103,ICD9CM:601.1,10
MONDO:0001618,ICD9CM:607.1,10
MONDO:0022293,ICD9CM:607.82,10
MONDO:0002036,ICD9CM:607.9,10
MONDO:0005133,ICD9CM:617.9,10
MONDO:0021739,ICD9CM:698.2,10
MONDO:0005348,ICD9CM:701.4,10
MONDO:0044211,ICD9CM:708.1,10
MONDO:0007448,ICD9CM:708.3,10
MONDO:0019293,ICD9CM:709.1,10
MONDO:0003816,ICD9CM:718.00,10
MONDO:0021929,ICD9CM:728.12,10
MONDO:0005290,ICD9CM:728.88,10
MONDO:0002070,ICD9CM:745.4,10
MONDO:0007955,ICD9CM:751.0,10
MONDO:0001029,ICD9CM:756.16,10
MONDO:0020779,ICD9CM:756.4,10
MONDO:0005229,ICD9CM:790.7,10
MONDO:0010086,ICD9CM:798.0,10
MONDO:0005969,ICD10CM:A83.3,9
MONDO:0006014,ICD10CM:B37.3,9
MONDO:0019121,ICD10CM:B59,9
MONDO:0001260,ICD10CM:B65.3,9
MONDO:0015260,ICD10CM:B70.0,9
MONDO:0005988,ICD10CM:B83.0,9
MONDO:0005893,ICD10CM:C25.4,9
MONDO:0004977,ICD10CM:C86.5,9
MONDO:0004708,ICD10CM:D00.1,9
MONDO:0004623,ICD10CM:D07.5,9
MONDO:0005106,ICD10CM:D17.9,9
MONDO:0015564,ICD10CM:D47.Z2,9
MONDO:0006982,ICD10CM:E06.1,9
MONDO:0018150,ICD10CM:E75.22,9
MONDO:0009499,ICD10CM:E75.23,9
MONDO:0001566,ICD10CM:E83.52,9
MONDO:0007488,ICD10CM:G31.83,9
MONDO:0005301,ICD10CM:G35,9
MONDO:0001896,ICD10CM:G91.1,9
MONDO:0004596,ICD10CM:I27.81,9
MONDO:0001113,ICD10CM:I40.1,9
MONDO:0005021,ICD10CM:I42.0,9
MONDO:0010947,ICD10CM:I82.0,9
MONDO:0000263,ICD10CM:J04.2,9
MONDO:0000923,ICD10CM:J98.2,9
MONDO:0004729,ICD10CM:K22.4,9
MONDO:0006769,ICD10CM:K31.84,9
MONDO:0004570,ICD10CM:K56.2,9
MONDO:0004858,ICD10CM:K82.0,9
MONDO:0019082,ICD10CM:L12.0,9
MONDO:0007035,ICD10CM:L83,9
MONDO:0005546,ICD10CM:M79.7,9
MONDO:0006679,ICD10CM:N32.0,9
MONDO:0006672,ICD10CM:N48.1,9
MONDO:0010888,ICD10CM:N80.0,9
MONDO:0018838,ICD10CM:Q04.3,9
MONDO:0019345,ICD9CM:004.9,9
MONDO:0001103,ICD9CM:007.1,9
MONDO:0020590,ICD9CM:031.9,9
MONDO:0004712,ICD9CM:054.0,9
MONDO:0019376,ICD9CM:066.41,9
MONDO:0005810,ICD9CM:075,9
MONDO:0040923,ICD9CM:096,9
MONDO:0005976,ICD9CM:097.9,9
MONDO:0041903,ICD9CM:098.50,9
MONDO:0005672,ICD9CM:116.0,9
MONDO:0024271,ICD9CM:127.9,9
MONDO:0004389,ICD9CM:133.9,9
MONDO:0019121,ICD9CM:136.3,9
MONDO:0021320,ICD9CM:144.9,9
MONDO:0004682,ICD9CM:145.6,9
MONDO:0005515,ICD9CM:145.9,9
MONDO:0004473,ICD9CM:146.4,9
MONDO:0004637,ICD9CM:148.2,9
MONDO:0000920,ICD9CM:152.0,9
MONDO:0006519,ICD9CM:154.1,9
MONDO:0005893,ICD9CM:157.4,9
MONDO:0001748,ICD9CM:160.2,9
MONDO:0005843,ICD9CM:164.9,9
MONDO:0005837,ICD9CM:170.1,9
MONDO:0002715,ICD9CM:179,9
MONDO:0021309,ICD9CM:180.0,9
MONDO:0002974,ICD9CM:180.9,9
MONDO:0008170,ICD9CM:183.0,9
MONDO:0001402,ICD9CM:184.0,9
MONDO:0001528,ICD9CM:184.4,9
MONDO:0001325,ICD9CM:187.4,9
MONDO:0001372,ICD9CM:188.5,9
MONDO:0004192,ICD9CM:189.3,9
MONDO:0003072,ICD9CM:190.5,9
MONDO:0006700,ICD9CM:190.6,9
MONDO:0021317,ICD9CM:191.6,9
MONDO:0002912,ICD9CM:191.7,9
MONDO:0001657,ICD9CM:191.9,9
MONDO:0002108,ICD9CM:193,9
MONDO:0021311,ICD9CM:194.1,9
MONDO:0000631,ICD9CM:213.9,9
MONDO:0000620,ICD9CM:217,9
MONDO:0000644,ICD9CM:219.0,9
MONDO:0000643,ICD9CM:221.2,9
MONDO:0004177,ICD9CM:223.81,9
MONDO:0006105,ICD9CM:224.3,9
MONDO:0021451,ICD9CM:225.0,9
MONDO:0016569,ICD9CM:228.1,9
MONDO:0005165,ICD9CM:229.9,9
MONDO:0042487,ICD9CM:233.1,9
MONDO:0004671,ICD9CM:233.5,9
MONDO:0019088,ICD9CM:238.77,9
MONDO:0007681,ICD9CM:240.0,9
MONDO:0005397,ICD9CM:240.9,9
MONDO:0006982,ICD9CM:245.1,9
MONDO:0010837,ICD9CM:252.01,9
MONDO:0001220,ICD9CM:252.1,9
MONDO:0005495,ICD9CM:255.9,9
MONDO:0006689,ICD9CM:259.2,9
MONDO:0001371,ICD9CM:263.9,9
MONDO:0042976,ICD9CM:266.9,9
MONDO:0001068,ICD9CM:268.2,9
MONDO:0019242,ICD9CM:270.3,9
MONDO:0005190,ICD9CM:273.3,9
MONDO:0006022,ICD9CM:276.2,9
MONDO:0043875,ICD9CM:277.88,9
MONDO:0005139,ICD9CM:278.01,9
MONDO:0002280,ICD9CM:285.9,9
MONDO:0020599,ICD9CM:286.7,9
MONDO:0006785,ICD9CM:287.0,9
MONDO:0008090,ICD9CM:288.02,9
MONDO:0001116,ICD9CM:289.2,9
MONDO:0007572,ICD9CM:289.6,9
MONDO:0004629,ICD9CM:293.1,9
MONDO:0001152,ICD9CM:294.0,9
MONDO:0001484,ICD9CM:295.32,9
MONDO:0005090,ICD9CM:295.90,9
MONDO:0004359,ICD9CM:297.1,9
MONDO:0005485,ICD9CM:298.9,9
MONDO:0001942,ICD9CM:300.02,9
MONDO:0001185,ICD9CM:300.12,9
MONDO:0001159,ICD9CM:300.14,9
MONDO:0001247,ICD9CM:300.23,9
MONDO:0008114,ICD9CM:300.3,9
MONDO:0001442,ICD9CM:300.4,9
MONDO:0001186,ICD9CM:300.6,9
MONDO:0001596,ICD9CM:300.7,9
MONDO:0001163,ICD9CM:301.0,9
MONDO:0001161,ICD9CM:301.20,9
MONDO:0001087,ICD9CM:301.22,9
MONDO:0001521,ICD9CM:301.3,9
MONDO:0002613,ICD9CM:301.50,9
MONDO:0001157,ICD9CM:301.6,9
MONDO:0001164,ICD9CM:301.7,9
MONDO:0002411,ICD9CM:301.81,9
MONDO:0001156,ICD9CM:301.83,9
MONDO:0002028,ICD9CM:301.9,9
MONDO:0001821,ICD9CM:302.71,9
MONDO:0004258,ICD9CM:302.73,9
MONDO:0005186,ICD9CM:304.20,9
MONDO:0001315,ICD9CM:306.2,9
MONDO:0005351,ICD9CM:307.1,9
MONDO:0002265,ICD9CM:307.3,9
MONDO:0005451,ICD9CM:307.50,9
MONDO:0005452,ICD9CM:307.51,9
MONDO:0003763,ICD9CM:308.9,9
MONDO:0005146,ICD9CM:309.81,9
MONDO:0003265,ICD9CM:309.9,9
MONDO:0001162,ICD9CM:312.30,9
MONDO:0011662,ICD9CM:312.31,9
MONDO:0001520,ICD9CM:312.32,9
MONDO:0005352,ICD9CM:312.9,9
MONDO:0000495,ICD9CM:313.81,9
MONDO:0001568,ICD9CM:315.32,9
MONDO:0004922,ICD9CM:315.4,9
MONDO:0021108,ICD9CM:322.9,9
MONDO:0005937,ICD9CM:327.42,9
MONDO:0007488,ICD9CM:331.82,9
MONDO:0006966,ICD9CM:332.1,9
MONDO:0044870,ICD9CM:333.7,9
MONDO:0000481,ICD9CM:333.83,9
MONDO:0019064,ICD9CM:334.1,9
MONDO:0043975,ICD9CM:337.3,9
MONDO:0001168,ICD9CM:342.10,9
MONDO:0008076,ICD9CM:353.5,9
MONDO:0002336,ICD9CM:357.9,9
MONDO:0017255,ICD9CM:360.12,9
MONDO:0010269,ICD9CM:362.12,9
MONDO:0001663,ICD9CM:362.54,9
MONDO:0004037,ICD9CM:362.83,9
MONDO:0043089,ICD9CM:363.15,9
MONDO:0011644,ICD9CM:363.21,9
MONDO:0007665,ICD9CM:365.11,9
MONDO:0004847,ICD9CM:366.10,9
MONDO:0001847,ICD9CM:366.16,9
MONDO:0001564,ICD9CM:368.30,9
MONDO:0010565,ICD9CM:368.51,9
MONDO:0010564,ICD9CM:368.52,9
MONDO:0001174,ICD9CM:372.74,9
MONDO:0003382,ICD9CM:374.9,9
MONDO:0001768,ICD9CM:375.53,9
MONDO:0001769,ICD9CM:375.56,9
MONDO:0001854,ICD9CM:375.9,9
MONDO:0004769,ICD9CM:376.12,9
MONDO:0043878,ICD9CM:377.16,9
MONDO:0005885,ICD9CM:377.30,9
MONDO:0001286,ICD9CM:378.10,9
MONDO:0001584,ICD9CM:378.9,9
MONDO:0007122,ICD9CM:379.41,9
MONDO:0005712,ICD9CM:379.51,9
MONDO:0013098,ICD9CM:388.12,9
MONDO:0044001,ICD9CM:389.2,9
MONDO:0044001,ICD9CM:389.20,9
MONDO:0006955,ICD9CM:398.90,9
MONDO:0001113,ICD9CM:422.91,9
MONDO:0008685,ICD9CM:426.7,9
MONDO:0005310,ICD9CM:427.32,9
MONDO:0005252,ICD9CM:428.9,9
MONDO:0001631,ICD9CM:435.1,9
MONDO:0006794,ICD9CM:446.20,9
MONDO:0002800,ICD9CM:451.0,9
MONDO:0001481,ICD9CM:451.11,9
MONDO:0004871,ICD9CM:455.4,9
MONDO:0041850,ICD9CM:482.83,9
MONDO:0005824,ICD9CM:482.84,9
MONDO:0024354,ICD9CM:484.1,9
MONDO:0017853,ICD9CM:495.9,9
MONDO:0005087,ICD9CM:519.9,9
MONDO:0005473,ICD9CM:524.60,9
MONDO:0004729,ICD9CM:530.5,9
MONDO:0043247,ICD9CM:530.7,9
MONDO:0006769,ICD9CM:536.3,9
MONDO:0002203,ICD9CM:564.0,9
MONDO:0002203,ICD9CM:564.00,9
MONDO:0020591,ICD9CM:568.9,9
MONDO:0005020,ICD9CM:569.9,9
MONDO:0002251,ICD9CM:570,9
MONDO:0004858,ICD9CM:575.2,9
MONDO:0005673,ICD9CM:579.2,9
MONDO:0005300,ICD9CM:585,9
MONDO:0007197,ICD9CM:596.3,9
MONDO:0005247,ICD9CM:599.0,9
MONDO:0004760,ICD9CM:599.4,9
MONDO:0001009,ICD9CM:610.0,9
MONDO:0001100,ICD9CM:611.1,9
MONDO:0001099,ICD9CM:611.5,9
MONDO:0009256,ICD9CM:611.6,9
MONDO:0010888,ICD9CM:617.0,9
MONDO:0001589,ICD9CM:618.6,9
MONDO:0041161,ICD9CM:621.3,9
MONDO:0041161,ICD9CM:621.30,9
MONDO:0006782,ICD9CM:621.4,9
MONDO:0001753,ICD9CM:628.3,9
MONDO:0000755,ICD9CM:633.9,9
MONDO:0019212,ICD9CM:692.75,9
MONDO:0019082,ICD9CM:694.5,9
MONDO:0018746,ICD9CM:694.61,9
MONDO:0011849,ICD9CM:696.0,9
MONDO:0006586,ICD9CM:698.4,9
MONDO:0006522,ICD9CM:701.1,9
MONDO:0006607,ICD9CM:706.9,9
MONDO:0007915,ICD9CM:710.0,9
MONDO:0005100,ICD9CM:710.1,9
MONDO:0010030,ICD9CM:710.2,9
MONDO:0001935,ICD9CM:713.5,9
MONDO:0002257,ICD9CM:718.50,9
MONDO:0004431,ICD9CM:719.10,9
MONDO:0005306,ICD9CM:720.0,9
MONDO:0044343,ICD9CM:722.4,9
MONDO:0008583,ICD9CM:723.5,9
MONDO:0005965,ICD9CM:724.00,9
MONDO:0001875,ICD9CM:726.32,9
MONDO:0023483,ICD9CM:728.0,9
MONDO:0005298,ICD9CM:733.00,9
MONDO:0019409,ICD9CM:733.02,9
MONDO:0019372,ICD9CM:733.21,9
MONDO:0016349,ICD9CM:742.3,9
MONDO:0008340,ICD9CM:743.61,9
